date,user_name,text
2015-04-18 00:00:00,realDonaldTrump,"""""""@Antonio_Annesi: @realDonaldTrump Run for president please! #Trump2016"""""""
2015-04-18 02:10:00,realDonaldTrump,"""""""@BretBaier: Tonight on the #SpecialReport panel we have @georgewillf, @ron_fournier and @JonahNRO. What a group of losers on your panel!"""
2015-04-18 02:16:00,realDonaldTrump,.@georgewillf is perhaps the most boring political pundit on television. Got thrown off ABC like a dog. At Mar-a-Lago he was a total bust!
2015-04-18 08:20:00,realDonaldTrump,"""""""@BizMotivationTV: Go to work, be smart, think positively and WIN! @realDonaldTrump #quote"""""""
2015-04-18 08:32:00,realDonaldTrump,"""""""@so_jason19: @realDonaldTrump @georgewillf Trump for president.George Will doesn't know business or what this young generation cares about"""""""
2015-04-18 08:33:00,realDonaldTrump,"""""""@dmanhomee: I support DonaldTrump 100% for 2016! He is the only candidate that will return this country to the great country it once was!"""""""
2015-04-18 08:45:00,realDonaldTrump,"""""""@DrHardick: .@realDonaldTrump @MLeitzmann @TrumpTowerNY love love love that wall. Memories forever! #architecture #nyc"""""""
2015-04-18 08:46:00,realDonaldTrump,"""""""@Sebastian_Rey10: “@CNBC: Ford is planning a $2,500,000,000 investment @realDonaldTrump in MEXICO!!!!""""  The U.S. is getting killed!"""
2015-04-18 08:49:00,realDonaldTrump,"""""""@RealJesus33: Hey @espn, call @realDonaldTrump to handle your @BrittMcHenry situation. #firebrittmchenry http://t.co/rQkZOQ2CVX"""" To harsh."""
2015-04-18 08:55:00,realDonaldTrump,"""""""@jjblasvegas: @realDonaldTrump one word to describe @JordanSpieth Donald?""""  Quality!"""
2015-04-18 11:21:00,realDonaldTrump,"For all of the haters and losers out there sorry, I never went Bankrupt -- but I did build a world class company and employ many people!"
2015-04-19 01:16:00,realDonaldTrump,"""""""@FreedomsPatriot: @P4tR10tBoo @souperfan2012 @souperfan2013 @wolfman708 @dryheat115 Mr. @realDonaldTrump made 👍&amp,👊 impression."""""""
2015-04-19 01:38:00,realDonaldTrump,Just returned from New Hampshire where the crowd was great-and got a beautiful standing ovation! Wonderful people who truly love the U.S.A.
2015-04-19 02:04:00,realDonaldTrump,"""""""@ltodd14: @realDonaldTrump When are you announcing?"""""""
2015-04-19 02:04:00,realDonaldTrump,"""""""@MagicMan121: @realDonaldTrump Mr.Trump are u going to run for 2016 presidency?. I hope so..!"""""""
2015-04-19 02:05:00,realDonaldTrump,"""""""@RM_MMBtuGirl: @realDonaldTrump isn't it refreshing?! There's hope. Keep up the good work."""""""
2015-04-19 02:06:00,realDonaldTrump,"""""""@susanhoffman24: @realDonaldTrump obviously!! #weneedyou #Trump2016"""""""
2015-04-19 02:07:00,realDonaldTrump,"""""""@DNorrell: @stephenfhayes reform DC? haha joke. Only one close 2 being able to do that is Trump. @realDonaldTrump"""""""
2015-04-19 02:11:00,realDonaldTrump,"""""""@meltsch: @realDonaldTrump Good make a decision, are you running or not , we want you , but only you know if you want us ."""" Watch."""
2015-04-19 02:14:00,realDonaldTrump,"""""""@landotalley50: @realDonaldTrump Answer the call,,just do it,,America needs you,,RUN!!!!"""" Stay tuned!"""
2015-04-19 02:17:00,realDonaldTrump,"""""""@fackinpeter: @realDonaldTrump they loved you there #NHforTrump #Trump2016"""" Thanks!"""
2015-04-19 02:19:00,realDonaldTrump,"""""""@BoyerNick15: @realDonaldTrump 2016 will hopefully be the year of the Donald!""""   Thanks."""
2015-04-19 02:21:00,realDonaldTrump,"""""""@SeddhmB: @realDonaldTrump i believe you have been called to take us to another level of prosperity and bring the American Dream back!"""""""
2015-04-19 02:28:00,realDonaldTrump,"""""""@stephenfhayes: Trump, on others who have spoken to #FITN in New Hampshire: """"With all the people you're listening to, you can forget it."""""""""""
2015-04-19 02:29:00,realDonaldTrump,"""""""@stephenfhayes: Trump: """"I have made a fortune against China.I know all of the killers on Wall Street."""" Trump v China? """"China has no chance!"""
2015-04-19 02:30:00,realDonaldTrump,"""""""@tavbta: Thank you!! @realDonaldTrump really amazing"""""""
2015-04-19 02:30:00,realDonaldTrump,"""""""@TheBillyRobbins: @realDonaldTrump Run Donald Run....Donald Trump 2016"""""""
2015-04-19 02:31:00,realDonaldTrump,"""""""@bella270012:DonaldTrump The next man in Office is going to have one heck of a mess to clean up..I think you're the only one who can do it."""
2015-04-19 02:31:00,realDonaldTrump,"""""""@kingkript: @realDonaldTrump @stephenfhayes trump for president"""""""
2015-04-19 02:32:00,realDonaldTrump,"""""""@darbywelch: @realDonaldTrump #donaldtrump2016 http://t.co/BOgU7HZaUG"""""""
2015-04-19 03:31:00,realDonaldTrump,"""""""@S_C_mclane: @realDonaldTrump I would vote an infinite number of times for my man Trump! #Trump2016"""""""
2015-04-19 03:32:00,realDonaldTrump,"""""""@bluebirdiefly3: @realDonaldTrump I'd vote for you. I always felt you should run."""
2015-04-19 03:33:00,realDonaldTrump,"""""""@HarperArchitect: @realDonaldTrump good talk watched on c-span, intelligence.  Thanks."""
2015-04-19 03:33:00,realDonaldTrump,"""""""@Bigbillyp1970: YES-YES-YES @realDonaldTrump *2016-2016-2016*"""""""
2015-04-19 03:35:00,realDonaldTrump,"""""""@jaazee1: @RealDonaldTrump My family was so damn excited when you seemed serious about the Presidency. in past... http://t.co/wxgF4Hc8TQ"""""""
2015-04-19 03:37:00,realDonaldTrump,"""""""@hillarysusans: @realDonaldTrump You rocked both events. The @washingtonpost knows it too!! Thank you for a great brunch and a great talk!!"""
2015-04-19 03:38:00,realDonaldTrump,"""""""@AlfredoeOrtega: Outstanding speech at the Republican Leadership Summit, Mr. @realDonaldTrump"""" Thank you."""
2015-04-19 03:38:00,realDonaldTrump,"""""""@Michael_Haz: Watched replay of D.T. speaking in Nashua today. He was dead on the mark in terms of creating jobs, managing foreign policy."""""""
2015-04-19 03:39:00,realDonaldTrump,"""""""@littlevd23: @realDonaldTrump Like the Nike Ad says Mr.Trump JUST DO IT! Run for President and give America what it needs..A true leader!"""
2015-04-19 03:40:00,realDonaldTrump,"""""""@Alex_Boxwell: Just announce already @realDonaldTrump"""" Stay tuned."""
2015-04-19 03:43:00,realDonaldTrump,"""""""@CaudillAsh: @realDonaldTrump hurry up and announce that you're running already! 🙌🇺🇸✔️ #2016"""""""
2015-04-19 03:47:00,realDonaldTrump,"""""""@HarvardLaw99: @realDonaldTrump @CaudillAsh Announce you're running when you're comfortable with the timing."""" Great."""
2015-04-19 03:48:00,realDonaldTrump,"""""""@PopularPosters: Our country needs a president that knows how to protect our constitution and a president that leads speaks the truth"""""""
2015-04-19 03:49:00,realDonaldTrump,"""""""@charlesfowler: We need a broader field and candidates who are not professional politicians, you would be a breath of fresh air #GOP"""""""
2015-04-19 03:50:00,realDonaldTrump,"""""""@MJVictory:  Hi DT! I heard you on Imus &amp, you spoke w/clarity &amp, purpose. You're right, it's not a game, it's dire straits. PLEASE RUN!"""""""
2015-04-19 03:51:00,realDonaldTrump,"""""""@PopularPosters: @realDonaldTrump you are the only man running for president that knows how to handle the job."""
2015-04-19 08:02:00,realDonaldTrump,"""""""@drvanderbloomen: @realDonaldTrump --You may be our last hope......................."""""""
2015-04-19 08:10:00,realDonaldTrump,"""""""@JSongseeker: @realDonaldTrump Please run Mr Trump. https://t.co/l7iOYNRKEq"""""""
2015-04-19 08:23:00,realDonaldTrump,"""""""@BenjaminSakhai: @realDonaldTrump Big changes in 2016? You better be running for presidency! #Trump2016 #trumpforpresident"""""""
2015-04-19 08:23:00,realDonaldTrump,"""""""@CityBlindsMIB: @realDonaldTrump With Mr Trump as top man in the World, Everyone would shake hands and listen to the man!! true leadership"""""""
2015-04-19 22:17:00,realDonaldTrump,"""""""@charlesfowler: @realDonaldTrump brings great debate and ideas to the #GOP campaign, RUN DONALD RUN!!!"""""""
2015-04-19 22:20:00,realDonaldTrump,"""""""@JWysocki91: @realDonaldTrump I just finished TIME TO GET TOUGH. Great read! #Trump2016"""" Thank you."""
2015-04-19 22:24:00,realDonaldTrump,"""""""@hillarysusans: We have a great field of diverse candidates for @GOP. Media needs to stop discounting @realDonaldTrump He rocked #FITN"""
2015-04-19 22:38:00,realDonaldTrump,"""""""@discjocke52: If the 2016 #GOP presidential field is so deep, why is DonaldTrump beating so many of their 'stars'? http://t.co/cOzcwtSRFh"""""""
2015-04-19 22:41:00,realDonaldTrump,"""""""@hillarysusans: @daveyhubb DonaldTrump @GOP He's very easy to relate to in person. If he takes the grass roots route, he has a great chance"""
2015-04-19 22:42:00,realDonaldTrump,"""""""@gochico: @realDonaldTrump @hillarysusans @GOP I don't think they are discounting Trump. He hasn't said if he is running yet."""""""
2015-04-19 22:44:00,realDonaldTrump,"""""""@WeWantMitt2016: W/finance &amp,#negotiation skills like no one else,Trump would restore credibility to the presidency https://t.co/Ej6NRZ7TMy"""""""
2015-04-19 22:46:00,realDonaldTrump,"""""""@hmackie11: @realDonaldTrump Melania as First Lady.. She'll go down in history as the most gorgeous First Lady EVER""""  TRUE!"""
2015-04-19 22:46:00,realDonaldTrump,"""""""@TFalomir: MR @realDonaldTrump You are an example of how to do what he wants."""" Thank you."""
2015-04-19 23:24:00,realDonaldTrump,"""""""@agpt73: @realDonaldTrump His books have helped me become who i am today.""""  Great."""
2015-04-19 23:29:00,realDonaldTrump,"""""""@RedzuanRasul: @realDonaldTrump, inspired others to dream more, learn more, do more and become more, you always are the leader."""" Nice."""
2015-04-19 23:29:00,realDonaldTrump,"""""""@ToddRiddolls: @realDonaldTrump I believe if you run , you would win hands down! .... But, The expectations of you would be enormous."""
2015-04-19 23:31:00,realDonaldTrump,"""""""@hillarysusans: @daveyh @realDonaldTrump Way more substance than you know. Best negotiator in the world. Iran wouldn't get nukes for sure"""""""
2015-04-19 23:31:00,realDonaldTrump,"""""""@kgregoryy: @realDonaldTrump are you ever going to announce your bid or is this a 2012 replay? Big fan, but tired of waiting."""" Stay tuned!"""
2015-04-19 23:32:00,realDonaldTrump,"""""""@AndrewVaccari: @realDonaldTrump You are an inspiration! Best wishes from across the pond!"""" Thanks."""
2015-04-19 23:34:00,realDonaldTrump,"""""""@amir_ibrahim26: @realDonaldTrump I think u should run for president all small business here in Memphis the closing down because of tax"""""""
2015-04-19 23:34:00,realDonaldTrump,"""""""@lizboyle98: I think @realDonaldTrump would be a perfect president of our country if he just made sure to pay attention to the middle class"""
2015-04-20 01:09:00,realDonaldTrump,"""""""@JetRanger69: @TrumpChicago @realDonaldTrump #MASTERPIECE #CHICAGO http://t.co/k1zD464xxt"""""""
2015-04-20 10:28:00,realDonaldTrump,I will be interviewed on @foxandfriends at 7:00 - 30 minutes. Some very interesting topics.
2015-04-20 10:48:00,realDonaldTrump,"""""""@belllabooo13:  @foxandfriends Always watch Mr Trump Keep speaking the truth! Let's Get Our America Back! You Will Do It! God Bless!!"""""""
2015-04-20 10:51:00,realDonaldTrump,"""""""@000HermanSJr000: You always do a #fantastic job @realDonaldTrump. You are indeed a #businessman &amp, #magnate to #emulate."""
2015-04-20 10:51:00,realDonaldTrump,"""""""@kenbu1: @realDonaldTrump @foxandfriends Please run for President @realDonaldTrump"""""""
2015-04-20 10:51:00,realDonaldTrump,"""""""@hitwit_subroto: @realDonaldTrump @foxandfriends And I will be watching with great interest."""
2015-04-20 11:17:00,realDonaldTrump,"""""""@Doctor_Platek: Come June/July, @realDonaldTrump will take the first step in the process of making America great again! #Trump2016"""""""
2015-04-20 11:18:00,realDonaldTrump,"""""""@robertpatrickmc: You should declare you candidacy on #gdny with @rosannascotto and @gregkellyfox5 and just go all out campaigning."""
2015-04-20 11:23:00,realDonaldTrump,"""""""@belllabooo13: @foxandfriends As always Great Job Mr Trump!! Truth we all need to hear it! You gave us Hope!! We need it now!!"""""""
2015-04-20 11:23:00,realDonaldTrump,"""""""@moose_taz: @foxandfriends thinking @realDonaldTrump might be what this country needs a change from career politicians"""""""
2015-04-20 11:25:00,realDonaldTrump,"""""""@ddobbs5253: @realDonaldTrump our country needs you to run for President and save our country. Make Us Great Again!!!!"""""""
2015-04-20 11:26:00,realDonaldTrump,"""""""@dryan5962: When we need hope @realDonaldTrump is just the person there to give it...#Trump2016 @foxandfriends"""" True!"""
2015-04-20 12:50:00,realDonaldTrump,"""""""@sven945: .@realDonaldTrump Forget running for president, why don't you run to be an MP here in Scotland!"""""""
2015-04-20 12:51:00,realDonaldTrump,"""""""@BenjaminHowling: Donald, our prince! (Daniel 12:1) Don would rather someone else stand up for our people, but they will not, so he will."""""""
2015-04-20 13:45:00,realDonaldTrump,So much dishonest reporting (or non-reporting) in political media—an amazing experience for me. @BretBaier
2015-04-20 13:48:00,realDonaldTrump,"How does failed writer and pundit like @stephenfhayes, with no success and little talent, get away with criticizing candidates."
2015-04-20 14:08:00,realDonaldTrump,"Thank you @JeffJlpa1 and @AmSpec for the wonderful and very true article, “Total Desperation on Iran” http://t.co/AufXRgiR9o"
2015-04-20 17:20:00,realDonaldTrump,.@weeklystandard  I know your business is failing but you should try to get writers far better than @stephenfhayes.
2015-04-20 19:00:00,realDonaldTrump,"""Congratulations to @TrumpWaikiki for being selected as """"Best of +VIP Access 2014"""" by @Expedia!"""
2015-04-20 19:25:00,realDonaldTrump,Congratulations to @TrumpSoHo for once again receiving the AAA Five Diamond Award for another year!
2015-04-20 20:04:00,realDonaldTrump,"""""""@ScottUdine @realDonaldTrump @TrumpSoHo Terrific hotel and amazing staff!!! The best, by far in NYC....""""  Thanks."""
2015-04-20 20:08:00,realDonaldTrump,"""""""@SkyGlideUSA  One of the most elegant and amazing hotels in Vegas. #thetrump hotel. Our company loved it there.@realDonaldTrump"""" Thank you."""
2015-04-20 20:20:00,realDonaldTrump,Trump National Golf Club Los Angeles will be the host in October for the @PGAGrandSlam. http://t.co/Gktsmo70Jc
2015-04-20 20:23:00,realDonaldTrump,"""""""@alexseeley73 @TrumpSoHo just leaving after 4 days and I must say it was amazing. Thank u for your attention to details."""" Great, thank you."""
2015-04-20 22:39:00,realDonaldTrump,"We are getting ready to protect Saudi Arabia against Iran &amp, others-sending ships.  How much are they going to pay us toward this protection."
2015-04-20 22:45:00,realDonaldTrump,We are stupidly paying Iran billions of dollars that we should not be paying. Why isn't this part of the nuclear negotiations? Really dumb!
2015-04-20 22:53:00,realDonaldTrump,"""""""@ali_khalil7: @realDonaldTrump We need you as president Mr.Trump, A leader that knows what to do!"""" Agree."""
2015-04-20 22:53:00,realDonaldTrump,"""""""@scapesrus: @realDonaldTrump Tell um to get out the check book Donald"""""""
2015-04-20 22:54:00,realDonaldTrump,"""""""@woody021072: @realDonaldTrump  Nothing,  as they always do"""""""
2015-04-20 22:54:00,realDonaldTrump,"""""""@scapesrus: @realDonaldTrump Tell um to get out the check book Donald""""  Believe me, I would!"""
2015-04-20 22:55:00,realDonaldTrump,"""""""@jwt19723: @realDonaldTrump You need to Run For President."""""""
2015-04-20 22:55:00,realDonaldTrump,"""""""@suttera2: @realDonaldTrump They'll repay us by giving us higher gas prices!"""" True!"""
2015-04-20 23:03:00,realDonaldTrump,"As I have long been saying, South Africa is a total - and very dangerous - mess. Just watch the evening news (when not talking weather)."
2015-04-20 23:21:00,realDonaldTrump,Jonah Goldberg @JonahNRO of the once great @NRO #National Review is truly dumb as a rock. Why does  @BretBaier put this dummy on his show?
2015-04-21 01:35:00,realDonaldTrump,""".@megynkelly   Sorry, there was only one """"breakout star"""" this weekend in New Hampshire. Just check out the local New Hampshire media!"""
2015-04-21 02:12:00,realDonaldTrump,National Review @NRO may  be going out of business because of the really pathetic job being done by @JonahNRO. No talent means death - sad!
2015-04-21 02:16:00,realDonaldTrump,"""""""@EastonWestwood: It's PATHETIC for @JonahNRO &amp, @stephenfhayes to bash @realDonaldTrump as non-serious! Talkers bashing a successful doer!"""""""
2015-04-21 02:20:00,realDonaldTrump,"""""""@Slider6294: @realDonaldTrump @NRO @JonahNRO It has cratered since WFB passed away."""" So true, WFB is spinning in his grave! Jonah killed it"""
2015-04-21 02:21:00,realDonaldTrump,"""""""@Brooke_Burton_: @realDonaldTrump Why don't you just run for President?! You would have my vote!!"""""""
2015-04-21 02:22:00,realDonaldTrump,"""""""@rennie022164: @EastonWestwood @JonahNRO @stephenfhayes I'm thinking a businessman like Trump is the only one who can fix this mess!"""" True!"""
2015-04-21 02:23:00,realDonaldTrump,"""""""@fackinpeter: @realDonaldTrump i spoke to my cousins in NH they said their whole town is talking about your great speech #Trump2016"""" Thanks"""
2015-04-21 02:23:00,realDonaldTrump,"""""""@ronbrown1970: @realDonaldTrump @EastonWestwood @JonahNRO @stephenfhayes I model my management by Mr Trump. Consistent is everything"""""""
2015-04-21 02:27:00,realDonaldTrump,"""""""@Slider6294:@NRO @JonahNRO To be fair, impossible to fill those shoes. But consistent conservative principles would be a start!"""" I agree!"""
2015-04-21 02:28:00,realDonaldTrump,"""""""@1smltwngrl: @realDonaldTrump Make some heads roll. Run for president dammit!"""
2015-04-21 02:37:00,realDonaldTrump,.@stephenfhayes: I heard you were a joke on the media panel this weekend in New Hampshire. You just don't  have what it takes! @JoeNBC
2015-04-21 02:46:00,realDonaldTrump,"""""""@dalasner: Ed Schultz just extolled your business savvy, maybe there is hope for MSNBC! Be careful if Sharpton endorses you, Boss!"""""""
2015-04-21 02:56:00,realDonaldTrump,"""""""@IToldYouMonsoon: @realDonaldTrump @JonahNRO @NRO @BretBaier why does @greta put you on hers? Because I get great ratings-and other reasons"""
2015-04-21 02:59:00,realDonaldTrump,"""""""@dalasner: @realDonaldTrump I am honored, if you are in I am leaving being a furniture magnate and all in, campaigning for the BEST"""""""
2015-04-21 03:00:00,realDonaldTrump,"""""""@MSJACKIEWOW: @realDonaldTrump NOBODY TRUMPS TRUMP WHEN IT COMES TO TWEETS...HOLY SH@T UR THE TWEET MASTER...GREAT JOB."""
2015-04-21 13:25:00,realDonaldTrump,Via @thehill by @HenschOnTheHill: “Trump: 'I'm disappointed' in many Republicans” http://t.co/dNNRM5H8t3
2015-04-21 13:33:00,realDonaldTrump,Glad to see that @PeteRose_14 has been hired by @FOXSports as an analyst. Pete should be around baseball and in the Hall of Fame!
2015-04-21 14:15:00,realDonaldTrump,""".@DanaPerino wrote a wonderful book, “And the Good News is..""""  Dana has a fabulous perspective on life &amp, politics—go get it!"""
2015-04-21 14:36:00,realDonaldTrump,"Wow, really nice, and unexpected, from Ed Schultz. Thank you, Ed! @edshow  http://t.co/KzwmixmfW4"
2015-04-21 14:42:00,realDonaldTrump,"I guess @edshow is a lot smarter than dopes like @JonahNRO &amp, @stephenfhayes. Oh well, both mags are dying anyway. http://t.co/KzwmixmfW4"
2015-04-21 14:48:00,realDonaldTrump,"""Via http://t.co/PrZV7PChj0 Interview with Donald Trump about Presidential Aspirations: It's all a deal""""  http://t.co/v5Wrd9Hcyt"""
2015-04-21 14:59:00,realDonaldTrump,"Wow, Hillary and Bill are in deep trouble, but don’t worry, my fellow Republicans will let them off the hook. All talk, no action."
2015-04-21 15:25:00,realDonaldTrump,"ICYMI, my speech from this past Saturday at the @NHGOP @FITNsummit via @cspan  http://t.co/MxCytMrSFW"
2015-04-21 15:46:00,realDonaldTrump,Via @ConcordNHPatch by @politizine: “Trump: 'We'll Make America Great Again'” http://t.co/JP9isP6SsF
2015-04-21 16:00:00,realDonaldTrump,"""""""@RonnieWNichol Just viewed the video of the changes to @TurnberryBuzz. An already stunning course will now be even more spectacular"""""""
2015-04-21 16:40:00,realDonaldTrump,Government can be efficient with the right leadership. Let’s Make America Great Again https://t.co/u25yI5T7E8
2015-04-21 17:31:00,realDonaldTrump,Republicans have once again capitulated to Obama. This time on the Iran nuclear treaty. When will it end?
2015-04-21 17:34:00,realDonaldTrump,#TrumpVlog Trouble in paradise for Clintons- https://t.co/RlJvPxuVvh
2015-04-21 18:43:00,realDonaldTrump,"“When you can't make them see the light, make them feel the heat.” – Ronald Reagan"
2015-04-21 19:52:00,realDonaldTrump,.@JonahNRO You stated that I started “relentlessly tweeting like a 14-year-old girl...”  Horrible insult to women. Resign now or later!
2015-04-21 19:58:00,realDonaldTrump,People have been forced to resign positions for far less than @JonahNRO’s “tweeting like a 14 year old girl”
2015-04-21 20:00:00,realDonaldTrump,"With a stupid guy like Jonah Goldberg who uses “tweeting like a 14 year old girl” to hit me, no wonder the NRO is doing so poorly. @JonahNRO"
2015-04-21 20:15:00,realDonaldTrump,"I’m a conservative, but the weakness of conservatives is that they destroy each other, whereas liberals unite to win."
2015-04-21 20:28:00,realDonaldTrump,"The reason Ed Schultz said nice things about me is that I’m the only Repub who won't cut Social Security, etc. I’ll make America rich again!"
2015-04-22 00:28:00,realDonaldTrump,"""""""@smxtty_: Donald trump would be the greatest president"""" Thank you."""
2015-04-22 00:31:00,realDonaldTrump,"""""""@scapesrus: @realDonaldTrump @smxtty_ U would make a damn good one"""""""
2015-04-22 00:33:00,realDonaldTrump,"""""""@themightylayman: Dear @realDonaldTrump: You are the most admired man in the world and everybody hopes you run for President."""
2015-04-22 00:44:00,realDonaldTrump,"""""""@faktmeister: U r 1000% correct, Politicians can't fix problems Politicians made. The Executive Branch needs a real Chief Executive. Run!"""""""
2015-04-22 00:47:00,realDonaldTrump,"""""""@JohnMarkowitz: @realDonaldTrump you are damn good"""""""
2015-04-22 00:48:00,realDonaldTrump,"""""""@Olivianuzzi: @realDonaldTrump you are amazing"""""""
2015-04-22 00:50:00,realDonaldTrump,"""""""@sam_tucker17: You would be the best president. You're political critiques are always on the money. You are way better than Hillary!"""""""
2015-04-22 00:50:00,realDonaldTrump,"""""""@Mr_president706: @realDonaldTrump please run for president, and show these so called Republicans how to get the job done."""""""
2015-04-22 00:52:00,realDonaldTrump,"""""""@SteveSGoddard: @smxtty_ It would be very frightening to have president who has actually accomplished something during their life,"""""""
2015-04-22 00:52:00,realDonaldTrump,"""""""@WSGbeme: @realDonaldTrump I'm with these great people Mr Trump. Please run for President. We need a completely new direction. #Trump2016"""""""
2015-04-22 00:53:00,realDonaldTrump,"""""""@AndrewWilkie85: @realDonaldTrump @smxtty_ I think that you would be as good as Reagan. Please run!!!"""""""
2015-04-22 00:53:00,realDonaldTrump,"""""""@y2ej72: @realDonaldTrump #VOTEFORTRUMP"""""""
2015-04-22 05:58:00,realDonaldTrump,".@NRO @JonahNRO  Wow, just looked at the stats for National Review. Dying fast, doing very little business. Save this conservative voice!"
2015-04-22 06:00:00,realDonaldTrump,"""""""@rickyricardo722: @realDonaldTrump I'd work like a dog to help Trump get elected, no politician can fix the mess in Washington. #Trump2016"""""""
2015-04-22 06:46:00,realDonaldTrump,"""""""@thehill: Trump: “If I decide to run and win, I will make this country great again"""" http://t.co/Jmuv3xe5nI #FITN http://t.co/OVNVNoW7tT"""""""
2015-04-22 11:58:00,realDonaldTrump,"""""""@hillarysusans: Getting ready for next week with @realDonaldTrump on Monday. @NHGOP @FoxNews"""""""
2015-04-22 13:31:00,realDonaldTrump,.@JonahNRO  You should be totally focused on trying to save the badly failing National Review instead of focusing on me. Work hard!  @NRO
2015-04-22 14:01:00,realDonaldTrump,Ailsa Course changes: #TrumpTurnberry What a beautiful place!  http://t.co/2oRfNj1wPk
2015-04-22 17:49:00,realDonaldTrump,#MakeAmericaGreatAgain http://t.co/vCuixB5TnC
2015-04-22 19:36:00,realDonaldTrump,Looking forward to keynoting @ChesterfieldGOP Lincoln-Reagan Gala this Friday at The Country Club at The Highlands. Sold out record crowd!
2015-04-22 19:48:00,realDonaldTrump,Via @GolfMonthly by @jake0reilly: “Trump to build five new holes at @TurnberryBuzz”  http://t.co/sDYF7yy5kF
2015-04-22 20:03:00,realDonaldTrump,Via @KingwoodNews by @JayRJordan:: “@TXPatriotsPAC gives public a chance to hear Trump speak” http://t.co/IF3kPB8IlM
2015-04-22 20:19:00,realDonaldTrump,"""""""@rwerhle: @JonahNRO @realDonaldTrump @NRO He's a brilliant businessman - VERY TRUE!"""
2015-04-22 20:30:00,realDonaldTrump,I'm getting The Commandant's Leadership Award from the U.S.Marines tonight at The Waldorf Astoria - a great honor!  @BretBaier
2015-04-22 20:35:00,realDonaldTrump,Congratulations to the Republicans in Congress. You are the only people Obama can out negotiate. #TimeToGetTough
2015-04-22 20:36:00,realDonaldTrump,"""""""@warrencasselljr: Just saw Trump's new video. #MakeAmericaGreatAgain @realDonaldTrump 2016 will be interesting.""""  WATCH ALL! @BretBaier"""
2015-04-22 20:38:00,realDonaldTrump,"""""""@Bane1349: @realDonaldTrump Can't wait til you enter the race Mr. Trump. Wait till the Fall after the others have beaten themselves up."""""""
2015-04-22 20:39:00,realDonaldTrump,"""""""@ellemae63: @realDonaldTrump no surprise! You are the man!"""" Thank you!"""
2015-04-22 20:40:00,realDonaldTrump,"""""""@RDVarley: @realDonaldTrump @BretBaier congratulations. You area true patriot!"""""""
2015-04-22 20:41:00,realDonaldTrump,"""""""@ChrisCJackson: @realDonaldTrump YOUR book OPENED my eyes. I Stand wIth Sr. Trump! AmerIca Needs You to run!"""""""
2015-04-22 20:46:00,realDonaldTrump,"I want to negotiate my own, and much better, trade deals for our country. MUST INCLUDE CURRENCY MANIPULATION (and more). DO NOT LET PASS!"
2015-04-22 20:51:00,realDonaldTrump,No amnesty. Protect the rule of law! Let’s Make America Great Again https://t.co/u25yI5T7E8
2015-04-22 20:56:00,realDonaldTrump,The Trans-Pacific Partnership is an attack on America's business. It does not  stop Japan's currency manipulation. This is a bad deal.
2015-04-22 20:59:00,realDonaldTrump,Republicans should not be giving Obama fast track authority on trade. The Trans-Pacific Partnership will squeeze our manufacturing sector
2015-04-22 21:00:00,realDonaldTrump,The Trans-Pacific Partnership will lead to even greater unemployment. Do not pass it.
2015-04-22 21:01:00,realDonaldTrump,China has a backdoor into the Trans-Pacific Partnership. This deal does not address currency manipulation. China is laughing at us.
2015-04-22 21:18:00,realDonaldTrump,“What counts is not necessarily the size of the dog in the fight - it's the size of the fight in the dog.” - Dwight D. Eisenhower
2015-04-23 03:31:00,realDonaldTrump,"""""""@Politicalhit: @realDonaldTrump can't wait for your official announcement that you are running #POTUS2016 Go Trump Go"""""""
2015-04-23 04:01:00,realDonaldTrump,"""""""@BestPhotosEver: You need to run for Pres. You would restore greatness to America, and have the ability to make a difference. #Trump2016"""""""
2015-04-23 04:02:00,realDonaldTrump,"""""""@IanArnold: So @realDonaldTrump has an amazing hotel here in Vegas. Blessed to stay here."""
2015-04-23 04:03:00,realDonaldTrump,"""""""@hep102309: We need a real man in Washington, with real policies and a firm grip on foreign issues. Please restore America#Trump2016"""""""
2015-04-23 12:51:00,realDonaldTrump,@Ex369PPD  Thank you!
2015-04-23 12:52:00,realDonaldTrump,"""""""@SoarMich: @realDonaldTrump @Ex369PPD people can say what they want about Donald, but he is trustworthy #truth"""" Thank you."""
2015-04-23 12:52:00,realDonaldTrump,"""""""@lorry_bennetti: @realDonaldTrump China has been laughing at the W🌏RLD for a long time &amp, will continue to do so!"""""""
2015-04-23 13:00:00,realDonaldTrump,"Do you notice that the polling establishment doesn't put me in polls, but put in folks who hardly register. MAKE AMERICA GREAT AGAIN!"
2015-04-23 13:03:00,realDonaldTrump,"""""""@BigBrett45: @realDonaldTrump Mr. Trump your the Man!! Please run we need you!!"""" Watch."""
2015-04-23 13:05:00,realDonaldTrump,"""""""@UsuallyBogey: Without @realDonaldTrump we will be stuck with Hilary Clinton. #Trump2016"""" I agree."""
2015-04-23 13:06:00,realDonaldTrump,"""""""@beauty_dhope: @realDonaldTrump you would be phenomenal in office,I am truly a big fan of what you stand for."""" Thank you."""
2015-04-23 13:08:00,realDonaldTrump,"""""""@rightjj,: Should definitely include you in the polls! Why exclude someone with real life experiences in running things successfully?"""""""
2015-04-23 13:08:00,realDonaldTrump,"""""""@rightjj: @realDonaldTrump: I've to say that you're making sense in a lot of things especially on China! Nobody else dares to raise it!"""""""
